C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_15_630.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_15_630.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_15_630.jpg,0,1,0,4.339674
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_15_699.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_15_699.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_15_699.jpg,-0.1,1,0,5.036831
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_15_770.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_15_770.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_15_770.jpg,-0.3,1,0,5.947508
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_15_839.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_15_839.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_15_839.jpg,-0.45,1,0,6.613973
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_15_910.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_15_910.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_15_910.jpg,-0.6500001,1,0,7.47653
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_15_978.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_15_978.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_15_978.jpg,0,1,0,8.086182
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_047.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_047.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_047.jpg,0,1,0,8.942593
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_117.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_117.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_117.jpg,0,1,0,9.611847
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_186.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_186.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_186.jpg,0,1,0,10.50118
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_254.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_254.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_254.jpg,-0.1,1,0,11.16189
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_324.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_324.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_324.jpg,-0.3,1,0,12.1236
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_394.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_394.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_394.jpg,-0.45,1,0,12.50191
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_466.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_466.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_466.jpg,-0.6500001,1,0,13.33503
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_536.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_536.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_536.jpg,-0.8000001,1,0,13.96854
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_613.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_613.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_613.jpg,0,1,0,14.70538
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_687.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_687.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_687.jpg,0,1,0,15.43852
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_760.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_760.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_760.jpg,0,1,0,15.85017
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_834.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_834.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_834.jpg,0,1,0,16.67808
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_906.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_906.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_906.jpg,0,1,0,17.53288
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_16_978.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_16_978.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_16_978.jpg,0,1,0,18.34424
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_050.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_050.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_050.jpg,0,1,0,19.15279
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_120.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_120.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_120.jpg,-0.1,1,0,19.6287
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_191.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_191.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_191.jpg,-0.3,1,0,20.4126
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_266.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_266.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_266.jpg,-0.5000001,1,0,21.12609
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_341.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_341.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_341.jpg,0,1,0,21.72324
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_413.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_413.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_413.jpg,0,1,0,22.49051
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_484.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_484.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_484.jpg,0,1,0,23.26594
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_555.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_555.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_555.jpg,-0.15,1,0,23.83538
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_626.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_626.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_626.jpg,-0.35,1,0,24.55998
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_701.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_701.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_701.jpg,0,1,0,25.10376
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_774.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_774.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_774.jpg,0,1,0,25.86179
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_848.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_848.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_848.jpg,0,1,0,26.6198
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_923.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_923.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_923.jpg,0,1,0,27.37279
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_17_993.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_17_993.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_17_993.jpg,-0.05,1,0,27.9333
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_066.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_066.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_066.jpg,-0.25,1,0,28.64565
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_138.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_138.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_138.jpg,-0.4,1,0,29.12528
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_213.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_213.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_213.jpg,0,1,0,29.72016
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_287.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_287.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_287.jpg,0,1,0,30.18847
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_360.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_360.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_360.jpg,0,0.9462991,0,30.18945
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_433.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_433.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_433.jpg,0,0.7040894,0,30.12471
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_505.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_505.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_505.jpg,-0.05,0.4609346,0,30.06315
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_576.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_576.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_576.jpg,-0.2,0.4891544,0,30.04601
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_647.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_647.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_647.jpg,-0.4,0.7303836,0,30.08266
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_715.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_715.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_715.jpg,0,0.9050577,0,30.14226
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_782.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_782.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_782.jpg,0,1,0,30.18799
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_852.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_852.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_852.jpg,0,1,0,30.18975
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_922.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_922.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_922.jpg,0,1,0,30.19043
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_18_991.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_18_991.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_18_991.jpg,0,1,0,30.19028
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_066.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_066.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_066.jpg,-0.2,1,0,30.18093
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_135.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_135.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_135.jpg,-0.35,1,0,30.16413
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_204.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_204.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_204.jpg,0,1,0,30.18759
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_271.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_271.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_271.jpg,0,1,0,30.18892
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_345.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_345.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_345.jpg,0,1,0,30.19003
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_418.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_418.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_418.jpg,0,1,0,30.19026
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_490.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_490.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_490.jpg,0,1,0,30.1903
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_564.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_564.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_564.jpg,-0.2,1,0,30.18068
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_637.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_637.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_637.jpg,-0.35,1,0,30.16418
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_713.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_713.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_713.jpg,0,1,0,30.18752
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_781.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_781.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_781.jpg,0,1,0,30.18968
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_848.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_848.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_848.jpg,0,0.8990905,0,30.17983
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_925.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_925.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_925.jpg,0,0.6696238,0,30.12207
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_19_993.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_19_993.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_19_993.jpg,-0.1,0.4648843,0,30.06536
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_063.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_063.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_063.jpg,-0.3,0.2540692,0,29.98587
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_133.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_133.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_133.jpg,0,0.3940456,0,29.95012
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_202.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_202.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_202.jpg,0,0.6015439,0,30.08312
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_272.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_272.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_272.jpg,0,0.5339714,0,30.08143
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_340.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_340.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_340.jpg,0,0.3632006,0,30.04107
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_409.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_409.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_409.jpg,0,0.1209794,0,29.97947
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_478.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_478.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_478.jpg,-0.15,0,0,29.82874
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_546.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_546.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_546.jpg,0,0,0,29.54134
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_614.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_614.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_614.jpg,0,0.0350355,0,29.36176
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_687.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_687.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_687.jpg,0,0.2869557,0,29.26871
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_759.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_759.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_759.jpg,0,0.4689507,0,29.37061
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_833.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_833.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_833.jpg,0,0.7282227,0,29.69608
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_905.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_905.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_905.jpg,-0.15,0.9426144,0,30.16284
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_20_979.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_20_979.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_20_979.jpg,-0.3,1,0,30.16874
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_054.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_054.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_054.jpg,0,1,0,30.18992
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_129.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_129.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_129.jpg,0,1,0,30.1902
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_201.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_201.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_201.jpg,0,1,0,30.19025
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_271.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_271.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_271.jpg,-0.15,1,0,30.18508
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_341.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_341.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_341.jpg,0,1,0,30.18634
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_415.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_415.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_415.jpg,0,1,0,30.18997
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_491.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_491.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_491.jpg,0,1,0,30.19027
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_569.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_569.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_569.jpg,0,1,0,30.1898
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_646.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_646.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_646.jpg,-0.2,1,0,30.18053
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_725.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_725.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_725.jpg,0,1,0,30.19058
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_805.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_805.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_805.jpg,0,1,0,30.19006
C:\Users\umer\Documents\game data\IMG\center_2024_03_18_23_14_21_885.jpg,C:\Users\umer\Documents\game data\IMG\left_2024_03_18_23_14_21_885.jpg,C:\Users\umer\Documents\game data\IMG\right_2024_03_18_23_14_21_885.jpg,-0.15,1,0,30.18609
